EventTime,Type,Open,High,Low,Close,Return,Sigma,H
1/31/19 15:51,UP,1.31178,1.31388,1.30973,1.31361,0.001066334,0.000558101,0.001674304
1/31/19 17:06,DOWN,1.31352,1.31607,1.31306,1.3132,-0.000175129,0.000595176,0.001785529
1/31/19 18:56,DOWN,1.3131,1.31348,1.30999,1.31014,-0.000686714,0.000582988,0.001748964
2/1/19 9:35,DOWN,1.31005,1.31178,1.30761,1.30793,-0.001321827,0.000563146,0.001689439
2/1/19 10:03,DOWN,1.30799,1.30867,1.3043,1.3054,-0.000359978,0.000623628,0.001870885
2/1/19 14:37,UP,1.3054,1.30817,1.30495,1.30799,0.00115511,0.000634432,0.001903297
2/1/19 15:55,UP,1.30795,1.31023,1.3068,1.30967,0.000496431,0.00062838,0.001885141
2/3/19 22:34,DOWN,1.30967,1.31022,1.30551,1.307,-0.001162293,0.000571897,0.00171569
2/4/19 9:21,DOWN,1.30691,1.30968,1.30552,1.30611,-0.000841841,0.000487611,0.001462832
2/4/19 14:17,DOWN,1.306,1.30691,1.30404,1.30439,-0.00063611,0.000485121,0.001455364
2/4/19 15:03,UP,1.30431,1.30821,1.30413,1.30747,0.002013544,0.000666086,0.001998259
2/4/19 16:30,DOWN,1.30729,1.3104,1.30557,1.30591,-0.00111737,0.000712739,0.002138217
2/4/19 23:43,DOWN,1.3059,1.30687,1.30289,1.30354,-0.000575191,0.000579275,0.001737824
2/5/19 9:34,DOWN,1.30357,1.30535,1.30138,1.30152,-0.001857638,0.00065883,0.00197649
2/5/19 14:06,DOWN,1.3015,1.30254,1.29694,1.2976,-0.001832475,0.000668433,0.0020053
2/5/19 15:19,DOWN,1.2977,1.29818,1.29399,1.29404,-0.00145176,0.000719491,0.002158473
2/5/19 19:59,UP,1.29403,1.29584,1.29246,1.2956,0.000509546,0.000578044,0.001734133
2/6/19 7:42,DOWN,1.29572,1.29628,1.29251,1.29293,-0.000974056,0.000530501,0.001591504
2/6/19 8:35,UP,1.29292,1.296,1.2929,1.29562,0.00101161,0.000573013,0.001719039
2/6/19 11:49,DOWN,1.29567,1.29742,1.29476,1.29496,-0.000648458,0.000522829,0.001568486
2/6/19 14:20,UP,1.29506,1.29759,1.29448,1.29749,0.0007016,0.000549819,0.001649458
2/6/19 16:11,DOWN,1.29739,1.29798,1.29478,1.29527,-0.000710024,0.000520232,0.001560695
2/6/19 19:31,DOWN,1.29536,1.2957,1.29327,1.2935,-0.000371017,0.000481395,0.001444185
2/7/19 8:03,DOWN,1.29349,1.29661,1.29043,1.29073,-0.001517369,0.000513424,0.001540272
2/7/19 12:01,DOWN,1.29064,1.29163,1.28683,1.28703,-0.0019871,0.000685664,0.002056993
2/7/19 13:04,UP,1.28705,1.29137,1.28537,1.29075,0.000891352,0.00068643,0.00205929
2/7/19 13:40,UP,1.29066,1.29541,1.29053,1.29408,0.000912261,0.000779098,0.002337293
2/7/19 14:12,UP,1.29407,1.29907,1.29396,1.29848,0.001340927,0.000858881,0.002576642
2/7/19 19:16,DOWN,1.29856,1.29969,1.29557,1.29567,-0.000516973,0.000603014,0.001809041
2/8/19 7:51,DOWN,1.29579,1.29724,1.29327,1.29413,-0.000440353,0.000441138,0.001323415
2/8/19 10:19,UP,1.29403,1.29503,1.2921,1.29493,0.00118223,0.00049646,0.001489379
2/8/19 13:00,UP,1.29502,1.29722,1.29461,1.297,0.000416432,0.000478053,0.001434158
2/8/19 14:42,DOWN,1.29699,1.29765,1.29498,1.29498,-0.000378313,0.000484834,0.001454501
2/8/19 17:01,DOWN,1.29507,1.29571,1.29305,1.29323,-0.000278334,0.000414978,0.001244934
2/11/19 7:53,DOWN,1.29325,1.2949,1.29152,1.29155,-0.000611481,0.000411748,0.001235244
2/11/19 9:27,UP,1.29164,1.29324,1.29073,1.29296,0.000471897,0.000353712,0.001061135
2/11/19 9:35,DOWN,1.29283,1.29291,1.2894,1.29021,-0.002129168,0.000624185,0.001872554
2/11/19 11:17,UP,1.29019,1.29332,1.28946,1.29281,0.001509481,0.000653935,0.001961806
2/11/19 12:54,DOWN,1.2928,1.29379,1.2894,1.28975,-0.000465098,0.000643457,0.001930372
2/11/19 14:21,DOWN,1.28966,1.29142,1.28695,1.28739,-0.001273085,0.000684039,0.002052117
2/11/19 17:58,DOWN,1.28748,1.28834,1.28513,1.28544,-0.000420001,0.000553694,0.001661082
2/12/19 1:27,UP,1.28544,1.28751,1.28445,1.28674,0.000435303,0.000433429,0.001300286
2/12/19 8:38,DOWN,1.28691,1.28855,1.2855,1.28551,-0.000956361,0.000474086,0.001422258
2/12/19 12:39,UP,1.28551,1.28705,1.28323,1.28684,0.000987401,0.000474325,0.001422975
2/12/19 14:05,UP,1.28684,1.2891,1.2857,1.28884,0.000760663,0.000596255,0.001788766
2/12/19 18:11,UP,1.28871,1.29062,1.28698,1.29038,0.001232955,0.0005949,0.001784701
2/13/19 6:08,UP,1.29027,1.29212,1.2887,1.2914,0.000828902,0.000505879,0.001517638
2/13/19 8:30,DOWN,1.2914,1.29234,1.28893,1.28963,-0.000131812,0.000493956,0.001481867
2/13/19 10:58,DOWN,1.28976,1.29119,1.28805,1.28836,-0.000395774,0.000466661,0.001399983
2/13/19 11:56,UP,1.28835,1.2915,1.28735,1.29147,0.002480871,0.000787203,0.00236161
2/13/19 13:35,DOWN,1.29141,1.29594,1.28955,1.28956,-0.001774225,0.000924364,0.002773093
2/13/19 16:31,DOWN,1.28968,1.29114,1.28654,1.28665,-0.001048686,0.000793231,0.002379692
